 0  1 1 0 e  35   533.688688605 3.398e-04   31    1   533.691740 0.003051
 0  1 1 0 f  36   541.658929978 3.708e-04   25    1   541.661945 0.003015
 0  0 0 0 e  70   542.065634163 8.825e-04   39    1   542.065555 0.000079
 0  1 1 0 e  37   549.641854520 3.619e-04   31    1   549.644928 0.003073
 0  1 1 0 f  38   558.060508405 3.918e-04   24    1   558.063509 0.003001
 0  1 1 0 e  39   566.468634844 3.871e-04   31    1   566.471709 0.003074
 0  0 0 0 e  72   573.241305546 9.175e-04   33    1   573.241161 0.000145
 0  1 1 0 f  40   575.336301488 4.159e-04   25    1   575.339240 0.002939
 0  1 1 0 e  41   584.168933999 4.150e-04   30    1   584.171998 0.003064
 0  1 1 0 f  42   593.486103651 4.431e-04   23    1   593.489046 0.002942
